DAILY_STRESS,SOCIAL_NETWORK,ACHIEVEMENT,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
3,7,4,1,7,4,8,1,2,8,7,36 to 50,Female,655.4
2,5,5,1,4,6,8,1,6,1,7,21 to 35,Female,666
4,10,8,1,7,2,8,2,8,2,7,21 to 35,Male,690.7
2,6,5,2,8,10,8,2,10,0,10,51 or more,Female,726.3
5,10,4,1,10,10,6,1,10,2,3,21 to 35,Female,690.2
2,2,3,1,6,7,8,2,5,2,10,21 to 35,Male,678.1
3,2,3,2,1,6,6,1,7,10,10,21 to 35,Female,662.2
0,1,4,1,8,3,8,2,3,2,10,21 to 35,Female,660.3
3,4,5,2,7,6,6,2,6,7,5,21 to 35,Female,687.7
3,10,2,1,8,6,9,2,5,3,7,21 to 35,Female,708.7
3,10,4,1,8,6,9,2,4,3,7,21 to 35,Female,708.7
4,2,1,2,5,2,5,2,1,1,1,51 or more,Female,584.7
3,10,1,2,7,10,8,2,4,8,2,21 to 35,Female,704.2
1,6,4,2,9,9,8,2,4,2,10,51 or more,Female,683.6
0,8,5,1,8,7,7,2,6,10,10,21 to 35,Male,752.7
3,7,1,2,1,5,7,2,1,0,7,51 or more,Female,609.5
5,10,0,2,10,2,8,2,5,6,6,51 or more,Female,672
2,5,0,2,5,6,7,2,3,0,3,51 or more,Female,636.9
4,2,5,1,4,5,9,1,3,3,8,51 or more,Female,637.1
4,10,0,2,4,1,6,2,0,1,7,Less than 20,Female,562.6
5,10,2,1,4,8,6,1,4,1,0,51 or more,Female,623.5
2,8,2,2,9,4,7,2,4,1,9,51 or more,Male,667.1
2,10,5,2,6,8,8,2,8,6,4,36 to 50,Male,685.1
3,5,2,1,5,9,6,2,7,0,10,51 or more,Female,673
4,10,1,2,3,3,9,1,3,5,8,21 to 35,Male,624.8
3,8,5,1,8,10,8,1,10,10,10,21 to 35,Male,773.9
2,10,5,1,5,6,7,1,10,10,7,36 to 50,Male,672.6
2,2,2,1,5,5,9,1,6,4,10,21 to 35,Male,615
3,5,8,1,6,5,10,1,5,6,7,21 to 35,Female,667.9
4,8,1,1,3,4,7,2,3,1,5,21 to 35,Female,621.2
2,5,5,1,4,2,8,2,2,3,8,21 to 35,Male,661.8
5,8,3,1,7,3,7,2,10,0,10,21 to 35,Female,670.3
4,5,5,1,7,10,7,2,4,0,10,21 to 35,Male,642.8
1,5,2,1,8,5,7,2,5,0,7,36 to 50,Female,682.6
3,10,3,2,9,10,6,2,10,2,5,36 to 50,Male,678.3
4,1,0,1,2,8,8,2,7,5,6,21 to 35,Male,620.5
2,4,0,1,8,7,9,2,1,1,3,36 to 50,Female,652.8
2,8,10,1,9,6,7,2,10,10,10,36 to 50,Female,767.8
2,5,5,2,7,8,7,2,10,1,10,51 or more,Female,705.3
3,3,2,1,8,4,7,1,2,5,3,21 to 35,Female,631.4
1,2,5,1,7,5,7,2,6,2,10,51 or more,Female,674.1
2,10,4,1,8,10,8,2,4,1,4,Less than 20,Female,716.1
3,6,5,1,6,5,8,2,7,6,7,21 to 35,Female,703.2
1,4,2,1,2,2,7,2,0,4,7,21 to 35,Male,656.5
4,10,1,2,3,3,7,1,2,4,1,36 to 50,Female,576.8
3,6,4,1,7,9,8,2,4,6,2,Less than 20,Female,709.1
5,10,3,2,3,10,7,2,5,0,2,36 to 50,Female,617.3
1,3,5,1,1,8,6,2,5,2,7,36 to 50,Female,700
0,2,0,1,10,10,6,1,5,10,10,21 to 35,Female,741.2
3,5,0,1,6,10,8,1,4,3,10,21 to 35,Female,685.5
3,7,3,1,5,7,6,2,6,1,7,21 to 35,Male,687.9
4,6,2,1,7,4,7,2,8,0,8,21 to 35,Female,656.9
0,5,3,1,7,7,7,2,1,3,8,21 to 35,Male,696.6
2,4,2,2,6,1,8,2,3,0,7,51 or more,Female,605.5
2,5,1,1,6,4,8,2,3,0,3,36 to 50,Female,616.3
5,10,5,2,8,6,8,2,4,1,3,51 or more,Female,652.4
3,10,10,2,8,9,8,2,5,6,8,36 to 50,Male,704
2,5,6,2,7,8,6,2,10,3,6,51 or more,Female,701.7
1,8,0,1,7,9,6,2,6,2,10,36 to 50,Male,698.5
3,10,5,1,5,9,6,2,10,5,2,51 or more,Male,705.3
3,5,5,1,8,3,7,2,6,1,2,36 to 50,Female,678.8
1,6,4,1,8,8,8,2,10,6,7,36 to 50,Female,717.4
3,1,4,2,6,1,8,2,10,1,1,21 to 35,Male,617.4
2,10,8,1,9,6,8,2,10,2,7,51 or more,Male,744.2
3,7,10,1,7,6,8,2,8,8,7,21 to 35,Female,720.4
2,5,2,1,4,1,7,2,6,1,2,21 to 35,Female,632.5
4,3,1,2,2,5,7,2,5,0,5,51 or more,Male,584
3,8,6,1,7,3,8,1,7,2,6,21 to 35,Female,663.7
2,2,6,1,5,7,7,1,6,2,9,51 or more,Female,650.7
3,3,1,1,7,10,7,2,3,1,10,36 to 50,Female,649.6
2,3,8,1,8,4,6,2,9,1,5,21 to 35,Male,690.7
4,5,2,1,1,7,7,2,4,0,2,36 to 50,Female,609.9
2,8,2,1,4,1,9,1,5,3,10,21 to 35,Female,643.1
4,4,4,1,5,5,7,2,7,3,7,21 to 35,Male,679.2
2,2,4,1,6,5,7,2,6,2,7,36 to 50,Female,669
2,3,4,1,2,4,8,2,7,0,2,36 to 50,Female,658.8
3,9,4,1,7,7,6,2,5,2,4,36 to 50,Female,669.2
2,3,0,2,8,2,8,2,10,5,10,51 or more,Male,675.4
5,1,6,1,2,5,6,2,1,1,10,21 to 35,Female,619.5
0,10,10,2,6,2,8,2,10,2,10,51 or more,Female,700.9
3,10,6,2,7,4,6,2,2,1,6,21 to 35,Female,639.7
5,4,0,1,3,10,4,2,0,3,4,21 to 35,Male,604.8
1,10,5,2,3,5,8,1,0,1,10,36 to 50,Female,674.3
1,5,5,1,9,10,8,2,5,2,6,36 to 50,Male,699.1
1,5,10,2,10,3,8,2,6,7,10,51 or more,Male,757.2
1,6,3,1,10,10,6,2,6,3,10,51 or more,Female,734.4
3,10,4,2,3,2,9,2,10,2,3,36 to 50,Female,634.8
2,0,2,2,8,3,7,2,5,2,10,36 to 50,Male,619.3
2,1,2,2,7,3,6,2,5,0,10,21 to 35,Male,585.1
2,1,0,2,7,3,6,2,4,0,10,21 to 35,Male,574.9
1,4,1,1,5,6,7,2,4,0,10,21 to 35,Female,664.1
0,5,4,1,8,6,9,2,4,2,7,21 to 35,Male,688.3
2,2,2,2,2,1,6,2,3,3,2,36 to 50,Female,589.8
4,10,10,1,4,3,5,1,10,8,8,36 to 50,Female,669.9
2,5,3,1,8,9,8,2,5,3,4,21 to 35,Male,700.6
4,2,0,2,7,1,6,1,10,8,1,21 to 35,Male,594.9
4,2,0,2,4,1,6,1,10,6,3,21 to 35,Male,572.8
3,10,3,1,8,10,7,1,3,1,1,36 to 50,Male,663.2
5,10,1,1,8,10,7,2,5,8,10,51 or more,Female,729.5
1,3,5,2,6,1,7,2,3,1,10,21 to 35,Female,675
1,3,4,2,3,1,8,2,3,1,10,21 to 35,Female,666.7
3,6,6,1,7,8,7,2,5,3,7,51 or more,Female,700.2
3,8,1,1,7,9,7,2,2,1,5,36 to 50,Female,681.7
2,7,3,2,8,5,8,2,5,0,10,51 or more,Female,676
3,8,1,1,7,9,7,2,2,1,5,36 to 50,Female,681.7
3,8,2,1,7,9,7,2,2,0,5,36 to 50,Female,681.7
3,2,4,1,2,2,8,2,1,3,7,21 to 35,Male,634.6
3,3,2,1,3,8,7,1,1,0,2,36 to 50,Male,610.1
5,3,3,2,6,10,6,2,5,1,3,36 to 50,Male,612
3,6,7,2,6,7,8,1,6,6,7,21 to 35,Female,678.1
3,7,5,2,7,9,9,2,7,4,7,51 or more,Female,694
2,8,3,1,10,3,7,2,2,1,10,51 or more,Female,675.4
4,7,7,2,7,3,8,1,8,3,3,36 to 50,Female,619.5
4,1,2,1,1,1,8,2,2,4,2,21 to 35,Male,656.5
5,2,0,1,10,3,2,1,10,0,0,21 to 35,Female,601.3
2,1,2,1,1,5,8,2,2,3,10,51 or more,Female,642
2,4,3,1,8,9,7,1,10,1,10,21 to 35,Female,714
4,3,2,2,5,1,6,2,10,3,1,36 to 50,Female,620.4
3,4,1,1,5,6,7,2,1,1,7,21 to 35,Male,626.7
5,3,3,1,3,4,9,2,2,0,8,36 to 50,Male,604.6
3,4,1,1,7,7,7,2,4,4,5,51 or more,Female,677.9
3,5,3,1,3,7,5,1,3,5,7,21 to 35,Male,655.4
4,1,3,2,3,3,8,2,5,2,10,21 to 35,Female,605.9
5,0,4,1,7,6,9,2,0,2,3,Less than 20,Female,623.7
0,3,10,1,8,9,9,2,3,6,9,51 or more,Male,728
3,4,5,1,2,10,7,2,2,1,7,21 to 35,Female,666.6
4,5,2,2,1,6,7,2,5,0,1,51 or more,Male,601.2
4,6,4,2,6,6,7,2,1,1,10,51 or more,Female,659
1,6,5,2,4,5,5,1,3,2,8,36 to 50,Male,632.9
1,5,4,2,8,9,8,2,3,3,6,21 to 35,Female,683.6
3,10,5,2,9,4,6,2,3,1,2,36 to 50,Female,655
1,2,3,2,8,6,8,2,10,2,10,51 or more,Male,671.1
3,3,2,1,7,4,8,1,6,6,10,51 or more,Female,665.6
3,5,1,1,6,5,8,2,2,0,6,36 to 50,Female,640.3
3,3,1,1,5,4,8,2,10,1,2,21 to 35,Female,652
3,8,8,2,9,6,6,1,8,6,6,51 or more,Female,704.7
3,10,7,1,8,8,7,2,5,4,10,21 to 35,Male,713.8
2,10,4,1,7,5,8,2,5,4,5,Less than 20,Female,681.1
2,5,3,1,5,8,7,2,9,1,10,21 to 35,Female,703.6
2,5,5,1,5,5,6,2,3,2,8,36 to 50,Female,685.8
1,1,2,2,5,2,9,1,3,4,3,21 to 35,Female,599.1
1,2,10,1,7,2,7,2,5,2,7,21 to 35,Female,673.5
3,7,4,1,4,3,7,1,5,4,3,21 to 35,Female,641.4
3,7,4,1,4,3,7,1,5,4,3,21 to 35,Female,641.4
3,9,3,2,8,8,5,1,8,3,5,36 to 50,Male,609.7
3,7,8,1,6,5,8,1,9,3,7,36 to 50,Male,694.7
0,1,3,1,2,1,7,1,3,6,10,21 to 35,Female,658
3,5,4,1,6,8,8,2,6,1,10,21 to 35,Female,690.2
1,10,3,1,8,3,7,2,10,3,5,51 or more,Male,712.8
2,6,4,2,7,2,6,1,5,5,4,21 to 35,Male,612.1
0,6,5,2,7,5,7,2,5,6,10,21 to 35,Female,687.7
1,10,3,1,7,7,8,2,1,0,4,21 to 35,Male,690
2,1,0,1,0,3,7,1,4,1,3,21 to 35,Male,583.6
4,4,1,1,3,5,7,2,4,1,4,21 to 35,Female,645.2
3,5,1,1,7,8,8,2,7,9,10,21 to 35,Male,700.4
1,3,4,2,8,10,7,2,3,1,5,21 to 35,Male,683.6
1,3,2,1,4,2,10,2,5,2,8,51 or more,Female,670.7
3,7,2,1,6,6,5,2,2,1,8,51 or more,Female,665.4
3,5,6,2,7,8,7,2,7,2,6,51 or more,Female,664.5
4,10,5,1,8,10,7,2,3,2,5,36 to 50,Female,673.4
3,10,5,1,5,8,6,2,6,1,2,21 to 35,Female,723.8
3,10,6,1,5,8,6,2,6,1,2,21 to 35,Female,723.8
2,10,3,1,6,7,7,2,4,1,2,36 to 50,Female,664.3
5,10,10,1,7,1,6,2,10,1,10,51 or more,Female,690.1
4,2,3,2,3,4,4,1,1,3,3,21 to 35,Male,579.8
2,3,2,2,4,1,6,2,8,8,7,51 or more,Female,668
3,3,1,1,7,3,7,2,10,10,7,21 to 35,Male,702.6
1,4,2,2,8,3,8,2,5,4,5,36 to 50,Female,673.9
3,4,10,1,10,10,7,2,10,6,10,51 or more,Female,749.9
3,10,1,1,7,9,5,2,10,1,10,51 or more,Male,683
4,5,4,2,5,1,6,2,2,2,5,36 to 50,Female,618.7
4,3,7,2,9,5,6,1,9,9,4,36 to 50,Female,665.4
2,5,1,1,2,7,7,1,2,2,7,21 to 35,Male,643.9
2,1,3,1,0,1,5,2,3,1,10,21 to 35,Male,611.7
4,10,3,2,8,3,4,2,10,8,1,36 to 50,Female,693.5
2,2,3,1,7,9,8,2,10,2,9,21 to 35,Female,678.5
4,3,10,1,3,10,5,1,4,1,4,21 to 35,Female,649.2
1,10,3,1,9,5,8,2,3,10,4,21 to 35,Female,706.6
1,4,3,1,4,2,10,1,0,4,10,21 to 35,Male,629.9
3,9,4,1,7,4,7,2,8,3,7,21 to 35,Female,697.7
3,8,6,1,1,4,7,1,5,0,2,21 to 35,Female,619.5
1,2,3,1,9,6,9,2,3,10,10,21 to 35,Male,712.1
1,5,2,1,7,8,7,2,4,3,8,Less than 20,Male,688.3
3,10,10,1,7,10,7,2,10,10,10,36 to 50,Male,789
4,4,3,1,8,10,8,2,10,2,6,36 to 50,Female,695.7
5,10,5,2,1,4,8,2,10,1,5,36 to 50,Female,652
1,4,4,1,3,2,9,2,5,0,10,21 to 35,Male,677.3
1,4,5,1,3,2,9,2,6,1,10,21 to 35,Male,684.1
4,10,5,1,4,6,10,1,5,0,3,Less than 20,Female,673.2
4,6,1,1,9,8,6,2,5,2,10,51 or more,Female,700
3,10,3,2,6,6,8,2,4,0,3,21 to 35,Female,632
5,5,1,1,2,5,7,2,10,2,7,21 to 35,Male,648.6
3,10,4,1,5,10,8,1,5,1,3,21 to 35,Female,658.3
2,10,7,1,7,7,8,2,5,4,10,21 to 35,Male,705.3
0,1,0,2,2,1,8,1,1,0,10,36 to 50,Female,549.4
4,10,1,2,1,2,6,2,6,3,3,36 to 50,Female,618.9
2,2,3,2,2,8,6,1,0,3,7,51 or more,Female,584.4
1,4,8,2,7,4,7,2,5,5,10,Less than 20,Female,672.2
3,7,6,1,10,7,7,2,10,3,5,21 to 35,Female,689.8
3,10,3,1,8,5,7,2,5,2,7,51 or more,Female,716.6
3,4,2,1,1,10,8,1,2,0,3,21 to 35,Female,609
3,6,4,2,1,7,7,1,10,1,5,51 or more,Male,632
5,4,0,1,1,3,6,1,2,0,7,51 or more,Male,569.8
1,4,5,1,6,5,9,2,4,1,10,21 to 35,Female,698.3
0,5,5,1,0,10,8,2,6,0,10,21 to 35,Female,680.4
2,10,10,1,6,5,7,2,5,8,5,51 or more,Female,728.5
4,6,8,1,10,2,8,2,9,2,7,21 to 35,Female,695.8
2,10,3,1,9,7,8,2,8,1,4,36 to 50,Male,707
3,10,1,1,6,4,9,1,5,6,10,36 to 50,Female,659
3,3,2,1,8,8,9,2,2,3,10,36 to 50,Female,649.6
3,4,6,2,9,4,7,2,10,3,10,21 to 35,Female,665.4
3,8,6,2,5,6,8,2,5,2,5,36 to 50,Male,649
5,3,2,2,5,5,8,1,1,2,9,51 or more,Male,572.3
3,3,2,1,10,6,7,1,7,1,7,21 to 35,Female,647.1
4,2,3,2,6,8,9,2,5,4,10,51 or more,Male,632.6
4,10,8,1,5,5,5,2,10,1,2,36 to 50,Male,700.9
2,8,2,1,4,10,7,2,6,2,5,21 to 35,Female,690.4
4,5,2,1,7,4,6,1,5,1,6,51 or more,Male,578.5
2,8,3,1,4,2,8,2,2,1,3,36 to 50,Male,655
2,10,6,1,6,9,7,2,10,7,10,21 to 35,Female,739.5
5,10,2,2,2,5,8,2,4,0,2,21 to 35,Male,619.9
4,10,3,1,10,8,7,2,10,10,7,36 to 50,Female,718.9
2,2,4,2,8,10,10,2,3,10,2,21 to 35,Female,646.8
5,2,2,1,10,1,8,2,10,1,10,21 to 35,Female,658.2
4,7,6,1,7,5,7,2,5,2,5,36 to 50,Female,660.5
2,3,1,2,6,2,8,2,2,0,2,36 to 50,Female,617.6
2,3,1,2,6,2,8,2,2,0,2,36 to 50,Female,617.6
2,5,4,1,7,7,8,2,3,1,8,21 to 35,Female,683.2
1,2,2,2,4,4,7,2,3,1,10,36 to 50,Female,663.7
2,4,7,1,9,8,7,1,5,2,10,21 to 35,Female,673
4,7,1,2,3,3,6,2,2,1,7,36 to 50,Female,619.1
3,7,4,1,6,3,7,1,3,2,7,21 to 35,Female,627.8
2,4,3,1,4,6,9,2,2,3,10,21 to 35,Female,662.8
3,7,4,1,6,6,8,2,3,3,3,Less than 20,Female,666
1,5,5,2,4,10,7,1,5,2,7,21 to 35,Male,658.1
3,4,10,1,10,10,5,2,5,3,10,Less than 20,Female,730.8
3,6,3,1,8,5,6,2,4,4,1,21 to 35,Male,653.5
3,4,10,1,10,10,5,2,5,3,10,Less than 20,Female,730.8
5,4,2,2,5,1,8,2,6,2,7,21 to 35,Female,615.7
3,10,5,1,8,10,7,2,9,2,10,51 or more,Male,755
3,10,5,1,8,10,7,2,9,2,10,51 or more,Male,755
4,4,3,1,2,2,7,1,2,1,5,36 to 50,Female,602.1
3,3,7,1,3,5,6,2,7,7,7,51 or more,Female,675.6
1,10,10,2,2,5,7,2,5,4,10,51 or more,Female,669
0,6,4,1,7,2,7,2,4,0,6,21 to 35,Male,646.3
1,7,3,1,10,10,8,2,10,4,10,21 to 35,Female,707.6
5,10,4,2,7,3,5,2,4,1,4,36 to 50,Female,613.8
3,8,1,1,0,6,5,1,2,5,0,36 to 50,Female,619.5
5,10,8,2,3,10,8,2,10,0,2,51 or more,Female,694
5,10,1,2,1,9,5,2,5,2,5,51 or more,Female,664.3
3,4,0,2,2,8,7,2,3,0,4,21 to 35,Male,606.7
3,4,0,2,3,7,7,2,3,0,2,21 to 35,Male,604.8
2,6,2,2,2,6,7,1,7,3,10,36 to 50,Male,633.5
3,5,6,2,5,6,6,2,6,2,5,36 to 50,Male,641.8
1,10,10,1,7,5,7,2,5,3,10,21 to 35,Female,731.9
3,10,1,1,2,2,7,2,3,0,3,51 or more,Female,636.1
3,10,8,1,5,10,6,1,7,4,7,36 to 50,Male,680
3,10,3,1,1,2,7,2,2,0,3,51 or more,Female,646.3
3,10,8,1,5,10,6,1,7,4,7,36 to 50,Male,680
4,10,10,2,8,4,8,2,10,5,6,21 to 35,Female,708.1
2,3,2,2,5,9,9,1,3,3,2,21 to 35,Female,634.5
2,4,4,2,5,6,6,2,7,5,3,36 to 50,Female,653.7
1,4,2,1,7,9,8,1,1,3,2,21 to 35,Female,639.4
4,5,2,2,8,3,8,2,10,4,4,36 to 50,Male,699.4
4,1,5,1,6,1,6,1,3,10,5,51 or more,Male,642.5
3,10,5,2,6,8,6,2,7,8,10,51 or more,Female,723.8
1,10,3,2,8,10,7,2,10,0,10,36 to 50,Female,698.9
2,5,10,1,9,5,9,2,10,6,6,21 to 35,Female,727.2
1,4,3,2,8,6,8,2,4,2,10,Less than 20,Female,659.2
2,3,3,2,6,6,7,2,5,2,5,36 to 50,Female,652.2
4,5,2,1,2,5,7,2,2,2,10,21 to 35,Male,607.8
4,5,2,1,2,5,7,2,2,2,10,21 to 35,Male,594.2
5,10,10,2,6,3,5,1,10,2,0,21 to 35,Female,629.1
4,5,5,1,4,9,8,2,5,3,7,21 to 35,Female,661.5
4,4,2,1,5,7,8,1,2,1,4,21 to 35,Female,628.8
2,3,1,1,5,6,7,2,0,1,2,21 to 35,Male,604.6
2,8,4,2,7,10,7,2,5,5,8,51 or more,Female,731.2
5,2,0,2,0,1,8,1,9,4,4,51 or more,Male,556.2
3,5,0,2,5,3,8,2,4,2,7,51 or more,Female,651.8
2,6,4,2,5,2,6,1,3,5,4,21 to 35,Female,620.6
3,3,0,2,9,9,8,2,3,1,4,51 or more,Female,647.9
3,7,1,1,4,3,8,1,3,2,10,21 to 35,Male,621.2
5,10,10,1,4,10,7,2,8,4,5,36 to 50,Female,709.1
2,6,4,2,6,3,7,2,8,7,7,51 or more,Female,683.9
3,10,1,2,7,10,8,1,5,4,10,21 to 35,Female,711
3,7,3,1,9,4,10,2,4,4,6,Less than 20,Female,686.4
2,10,2,1,7,6,7,2,10,1,10,51 or more,Female,696.4
4,3,5,2,6,1,7,2,10,4,8,21 to 35,Male,646.1
4,2,7,2,4,1,7,2,9,5,8,21 to 35,Male,647.8
2,1,2,1,8,2,7,1,7,6,6,21 to 35,Female,631
4,5,3,2,4,2,4,2,6,2,5,21 to 35,Male,613.4
1,2,10,1,8,8,7,2,10,2,10,51 or more,Female,718.9
5,4,10,2,5,10,4,1,10,5,7,21 to 35,Female,672.8
5,5,1,2,7,7,5,2,5,2,2,51 or more,Male,631.6
3,1,5,2,5,6,6,2,10,2,10,36 to 50,Female,689.4
4,10,3,2,8,5,6,2,10,2,4,36 to 50,Female,672.2
3,10,2,2,8,4,6,2,10,2,5,36 to 50,Female,675.4
4,2,5,2,4,8,8,2,5,1,7,36 to 50,Female,680
5,2,2,1,0,2,6,2,2,1,0,36 to 50,Female,598.5
3,4,8,2,7,3,6,2,5,1,5,36 to 50,Female,625.9
4,10,2,2,2,6,6,2,4,3,3,21 to 35,Female,629.9
2,4,3,1,8,10,7,2,10,1,10,51 or more,Male,749.9
2,1,3,2,3,2,5,2,6,0,4,21 to 35,Female,620.4
5,0,4,1,3,4,6,1,9,2,4,36 to 50,Female,597.2
2,10,4,2,8,2,7,2,10,2,8,51 or more,Female,685.4
4,5,4,2,5,8,7,2,7,1,6,21 to 35,Female,644.1
2,6,9,2,4,7,4,2,9,4,10,51 or more,Female,685.8
3,3,2,2,7,4,8,2,7,3,6,51 or more,Male,670.7
2,7,7,2,8,6,8,2,6,6,8,51 or more,Female,700
1,10,1,2,2,1,4,2,10,2,2,51 or more,Female,681.2
1,10,5,1,9,10,9,2,10,4,10,21 to 35,Female,755.4
1,10,5,1,10,10,9,2,10,4,8,21 to 35,Female,752
2,6,7,2,10,9,7,2,3,4,7,36 to 50,Female,693.6
3,2,8,2,3,8,7,2,6,1,5,21 to 35,Female,625.4
4,6,2,1,5,5,7,2,7,0,2,36 to 50,Female,635
3,10,3,2,4,2,8,2,10,0,4,36 to 50,Female,644.8
4,10,1,1,3,3,6,2,10,1,2,36 to 50,Female,646.3
3,2,5,1,9,2,8,2,8,1,2,21 to 35,Female,641.4
3,7,4,2,6,8,6,2,7,5,3,36 to 50,Female,679.6
4,7,7,2,8,8,5,2,10,1,4,51 or more,Female,684.5
1,6,4,1,8,6,8,2,5,2,5,21 to 35,Male,693.2
3,5,5,1,5,10,7,2,6,1,5,21 to 35,Female,687
2,5,5,2,10,7,6,2,5,2,5,36 to 50,Female,652.2
5,4,1,2,2,1,5,2,7,4,1,21 to 35,Female,594.7
3,2,1,2,1,5,5,1,5,1,10,36 to 50,Female,626.1
1,7,4,1,8,10,7,2,10,2,7,21 to 35,Male,683.6
0,7,0,1,2,5,6,1,0,7,10,Less than 20,Male,643.3
0,7,0,1,3,5,6,1,0,8,10,Less than 20,Male,648.4
1,5,0,2,0,2,8,1,0,2,7,21 to 35,Male,580.2
1,10,2,1,7,3,8,2,5,6,3,51 or more,Female,711.3
1,7,6,1,4,5,8,1,9,3,7,21 to 35,Female,677.7
5,8,4,2,4,7,7,1,3,3,3,36 to 50,Male,628.6
5,10,2,2,9,8,7,1,3,7,4,51 or more,Female,640.7
3,2,3,1,2,8,7,1,7,0,7,36 to 50,Male,615.2
3,6,8,1,5,8,5,1,4,5,7,36 to 50,Female,667.5
1,6,2,1,10,7,9,2,3,2,4,Less than 20,Female,669.8
3,10,4,2,7,8,6,2,2,7,8,21 to 35,Female,664.3
5,4,5,2,4,3,7,1,6,3,9,51 or more,Female,644.8
5,10,4,2,6,3,7,1,4,1,5,51 or more,Female,597.2
2,10,5,1,7,10,8,1,10,3,7,21 to 35,Female,717.8
2,10,2,2,9,10,8,2,10,1,5,36 to 50,Female,711
4,4,3,1,7,6,7,2,10,1,3,21 to 35,Female,659
2,5,2,1,5,4,8,2,6,1,5,21 to 35,Female,694.5
4,10,5,2,4,9,6,2,5,1,5,51 or more,Male,693.4
2,10,2,2,5,2,6,1,10,1,10,36 to 50,Female,658
2,8,7,2,7,10,7,2,8,7,10,51 or more,Male,729.5
4,10,7,1,7,5,6,2,7,7,4,21 to 35,Female,689.2
1,5,5,1,5,4,7,1,3,2,5,36 to 50,Female,631.4
1,7,5,1,5,7,8,2,10,6,3,21 to 35,Male,690
2,7,1,1,7,8,8,2,5,0,10,36 to 50,Female,674.9
1,2,2,1,8,4,7,2,8,4,7,21 to 35,Male,673.9
3,8,1,2,6,4,5,1,4,2,2,21 to 35,Female,591.9
2,5,2,1,8,10,7,2,10,1,7,21 to 35,Male,700.6
0,10,2,1,9,5,7,1,4,6,10,Less than 20,Male,709.8
0,10,2,1,9,5,7,1,2,3,10,Less than 20,Male,709.8
2,10,7,2,4,1,8,1,10,3,2,36 to 50,Male,637.8
1,10,4,2,8,10,8,2,10,10,10,21 to 35,Female,748.4
2,4,2,2,8,10,7,2,7,2,7,36 to 50,Female,668.3
4,10,10,2,5,4,6,2,2,2,7,21 to 35,Male,649.9
4,10,0,1,3,6,7,1,2,0,2,51 or more,Female,621.6
0,10,10,2,10,10,10,2,10,10,10,36 to 50,Male,786.2
0,10,10,2,10,10,7,2,10,10,10,36 to 50,Male,797.5
2,5,4,2,8,4,7,2,6,3,2,36 to 50,Female,677.3
2,4,5,1,7,8,5,2,5,2,10,36 to 50,Male,682.8
5,4,2,1,9,3,8,1,5,4,3,21 to 35,Female,616.1
2,4,3,1,6,8,6,1,4,1,6,21 to 35,Female,669.4
5,2,0,1,0,5,5,2,2,0,3,21 to 35,Male,571.7
1,4,7,2,6,10,7,2,10,4,6,36 to 50,Female,712.5
3,8,8,2,4,7,6,2,5,1,10,21 to 35,Male,667.5
2,7,2,2,5,3,6,2,4,3,5,21 to 35,Male,627.6
1,5,3,1,8,5,9,2,3,2,6,Less than 20,Male,664.3
3,5,3,2,4,7,7,1,3,3,4,21 to 35,Female,621.8
1,4,5,2,3,4,6,1,5,2,10,51 or more,Female,636.3
3,5,7,1,7,9,8,2,5,4,10,21 to 35,Male,700.6
3,3,3,1,7,5,7,1,4,0,7,51 or more,Female,635
3,4,2,1,4,5,7,2,4,2,6,51 or more,Female,624.8
1,10,1,2,6,9,6,2,4,1,5,21 to 35,Male,656
4,4,3,1,3,7,6,1,4,2,6,21 to 35,Female,609.7
2,4,7,2,8,1,7,1,0,0,5,36 to 50,Male,612.1
2,5,3,1,3,9,8,2,2,3,7,21 to 35,Male,687
5,10,2,2,3,2,7,2,6,1,10,51 or more,Female,634.4
5,3,2,2,2,4,7,2,3,0,1,21 to 35,Male,551.5
4,3,1,2,1,4,7,2,1,3,7,Less than 20,Female,611
0,10,4,1,2,8,7,2,8,8,8,51 or more,Male,713.8
1,5,1,1,8,1,7,2,5,0,1,21 to 35,Male,618.9
3,10,3,1,5,4,8,2,10,8,7,21 to 35,Female,714.9
2,10,7,2,9,5,7,1,3,2,5,36 to 50,Female,692.8
1,8,5,1,10,10,8,2,2,3,5,51 or more,Female,695.7
4,5,4,1,7,8,8,2,3,2,9,36 to 50,Female,688.5
1,6,4,2,7,10,8,1,5,1,7,21 to 35,Female,673.6
3,8,4,1,5,3,7,2,10,4,8,36 to 50,Male,699.2
3,3,2,2,5,7,10,2,5,0,4,21 to 35,Female,641.1
3,3,10,1,7,10,7,2,9,3,8,21 to 35,Male,729.5
2,10,6,1,7,10,8,2,3,5,10,36 to 50,Female,707.6
2,8,6,1,6,8,9,2,5,3,6,21 to 35,Female,710.8
3,10,6,2,6,2,7,1,10,1,3,36 to 50,Female,636.1
3,10,5,2,6,4,7,1,10,1,4,36 to 50,Female,643.3
3,10,6,2,10,4,7,2,10,7,7,51 or more,Male,713
5,10,3,1,3,10,7,2,5,1,5,21 to 35,Female,661.5
2,10,5,2,7,10,7,2,10,3,5,51 or more,Female,719.3
2,6,5,1,10,2,7,2,10,2,4,36 to 50,Male,663.3
